id_contrato;cpf;dt_contratacao;produto;canal_originacao;valor_contratado;prazo_meses;taxa_juros_am;limite_aprovado;score_bureau;renda_declarada;idade;uf;sexo;status_contrato;fpd_15;over30_3m;over60_6m
C0037306;TK3MEXB3VUK;04/10/2025;Cartão;Site;R$ 265,99;12;13,14;R$ 412,81;567;R$ 2.430,00;39;MG;F;Quitado;0;0;NAO
C0044004;NN3YZLF96PA;01/09/2025;Crediário;Loja;R$ 427,15;10;12,71;R$ 659,31;600;R$ 1.730,00;46;RS;M;Ativo;0;0;NAO
C0033481;THNVACV9Y3S;03/10/2025;Crediário;App;R$ 1.314,60;12;8,95;R$ 2.150,06;669;R$ 2.570,00;44;RJ;F;Ativo;0;0;NAO
C0037239;9CCQF58WXUL;05/08/2025;Crediário;Site;R$ 2.167,69;6;3,02;R$ 2.381,60;773;R$ 2.100,00;48;CE;M;Cancelado;0;0;NAO
C0000110;X387D25Y44Q;08/07/2025;Cartão;Site;R$ 1.133,10;3;8,30;R$ 1.344,67;682;R$ 1.820,00;19;MG;F;Ativo;0;0;NAO
C0009921;WYJECF9JAXF;16/08/2025;Cartão;App;R$ 542,06;24;13,68;R$ 1.026,43;561;R$ 3.850,00;59;PR;M;Quitado;1;1;SIM
C0041122;M449SQYUS97;06/10/2025;Empréstimo Pessoal;Site;R$ 1.499,59;10;11,12;R$ 3.176,14;577;R$ 9.860,00;56;PR;F;Ativo;0;0;NAO
C0047693;397EKE6WBJ6;10/07/2025;CDC;Site;R$ 476,63;9;15,22;R$ 889,18;549;R$ 2.310,00;40;SP;M;Quitado;0;0;SIM
C0041109;WQPVQH6UQZQ;24/10/2025;Empréstimo Pessoal;App;R$ 499,67;10;9,64;R$ 602,10;561;R$ 1.350,00;48;PR;M;Ativo;0;0;NAO
C0006038;L4KLBMUWPMH;21/08/2025;CDC;Loja;R$ 475,99;12;10,06;R$ 977,23;730;R$ 4.090,00;18;RJ;F;Quitado;0;0;NAO
C0029611;9ENVRA7VPZH;10/08/2025;CDC;Parceiro;R$ 389,13;18;2,50;R$ 796,57;737;R$ 4.120,00;24;SC;F;Quitado;0;0;NAO
C0013926;ZEFT3BAVFTL;22/10/2025;Empréstimo Pessoal;App;R$ 852,17;10;16,13;R$ 1.202,86;463;R$ 3.880,00;25;MG;F;Ativo;0;0;SIM
C0041510;H7SZ6UBBASA;27/08/2025;Empréstimo Pessoal;Loja;R$ 1.104,68;3;13,02;R$ 1.362,28;646;;26;DF;F;Ativo;0;0;SIM
C0042158;J9U46CPA7L9;25/07/2025;Crediário;Loja;R$ 1.214,38;12;10,70;R$ 1.949,94;548;R$ 3.630,00;45;RS;M;Ativo;0;0;NAO
C0007472;DNHJVNY3A4E;20/09/2025;Crediário;Parceiro;R$ 754,28;10;7,54;R$ 1.472,24;697;R$ 1.400,00;42;RS;M;Quitado;0;0;SIM
C0039399;CB95MP6YD9M;06/08/2025;Empréstimo Pessoal;Parceiro;R$ 581,26;3;9,06;R$ 929,82;648;R$ 2.520,00;56;SP;M;Ativo;0;0;NAO
C0024681;YAXKFDKLVH3;25/08/2025;Cartão;Site;R$ 1.241,69;18;13,41;R$ 2.174,23;561;R$ 2.820,00;29;MG;F;Cancelado;0;1;SIM
C0002030;WNAZXXFZZ5U;27/06/2025;Empréstimo Pessoal;App;R$ 2.272,52;9;6,17;R$ 5.218,75;647;;42;SP;F;Ativo;0;0;NAO
C0029408;L55D3CFP3CZ;26/07/2025;Crediário;Parceiro;R$ 492,56;12;10,59;R$ 1.149,85;559;;19;SP;M;Ativo;0;1;SIM
C0004718;XW9S4EBYA5A;13/09/2025;Cartão;App;R$ 1.086,52;12;9,10;R$ 1.825,10;689;;21;CE;F;Ativo;0;0;NAO
C0013619;FC5HSC9Y98J;14/11/2025;Empréstimo Pessoal;Site;R$ 993,19;12;12,90;R$ 1.560,21;524;R$ 2.030,00;60;SP;F;Ativo;0;0;NAO
C0012505;NHP2RFF9HUY;11/09/2025;Empréstimo Pessoal;Loja;R$ 1.179,87;9;11,75;R$ 1.196,31;618;R$ 4.660,00;18;SC;M;Quitado;0;0;NAO
C0009248;A697GH9VT5G;03/08/2025;Empréstimo Pessoal;App;R$ 1.089,11;3;8,23;R$ 1.128,90;706;;22;SP;M;Ativo;0;0;NAO
C0049438;RKM637532VD;24/07/2025;Cartão;Site;R$ 1.847,31;18;9,39;R$ 3.334,49;620;R$ 1.670,00;31;SP;M;Quitado;0;0;NAO
C0035620;TAWGZMKUUF9;05/10/2025;Empréstimo Pessoal;App;R$ 2.460,84;18;11,96;R$ 5.020,50;552;;32;SP;M;Quitado;0;0;NAO
C0007104;8LZAXAANM36;16/11/2025;Crediário;App;R$ 710,05;10;9,98;R$ 1.190,69;630;R$ 2.240,00;46;RJ;F;Cancelado;0;0;NAO
C0036258;E79PZ8P52SB;04/09/2025;Cartão;App;R$ 713,96;6;7,86;R$ 970,82;688;R$ 2.400,00;42;SC;M;Cancelado;0;0;NAO
C0000094;ZCRXZP72GXZ;03/12/2025;Crediário;App;R$ 874,60;3;11,38;R$ 1.036,59;623;R$ 1.750,00;53;PA;M;Quitado;0;0;NAO
C0023303;GM9HKGENDWD;24/08/2025;Crediário;Site;R$ 1.125,17;3;7,01;R$ 1.993,16;748;R$ 2.660,00;47;SP;F;Cancelado;0;0;NAO
C0026825;GW96DK4P9FY;01/10/2025;Empréstimo Pessoal;App;R$ 404,34;3;8,88;R$ 442,14;590;;41;DF;M;Ativo;1;1;SIM
C0019820;8NBKKMWBNFQ;25/08/2025;Cartão;Site;R$ 292,83;3;8,25;R$ 673,13;684;R$ 1.690,00;33;PR;F;Ativo;0;0;NAO
C0020515;SXRUUZJGDXN;26/09/2025;Empréstimo Pessoal;Site;R$ 1.848,39;9;11,24;R$ 2.509,57;702;R$ 3.480,00;31;RJ;F;Ativo;0;0;NAO
C0043964;ZJE5R9ZL9AU;25/07/2025;Empréstimo Pessoal;Loja;R$ 459,67;12;8,54;R$ 654,27;623;R$ 4.030,00;32;BA;F;Ativo;0;0;NAO
C0051321;93LA9ANEAJN;06/09/2025;Cartão;App;R$ 473,25;18;8,06;R$ 524,42;748;R$ 2.650,00;48;SP;F;Quitado;0;0;NAO
C0020656;7JQ27N5HDWJ;18/11/2025;Empréstimo Pessoal;Parceiro;R$ 1.277,94;10;9,30;R$ 1.699,95;627;R$ 2.490,00;63;SC;M;Ativo;0;0;SIM
C0022367;BVJVYPPDMX2;16/10/2025;Crediário;Parceiro;R$ 1.243,23;6;5,52;R$ 1.957,74;704;R$ 1.700,00;52;SP;M;Quitado;0;0;NAO
C0037618;CPKVWWYCYAG;25/09/2025;Crediário;App;R$ 636,40;9;9,87;R$ 941,85;608;R$ 1.910,00;18;SP;M;Ativo;0;0;NAO
C0027721;77M4GBEY88Y;14/07/2025;Empréstimo Pessoal;App;R$ 1.023,70;10;10,47;R$ 2.147,24;514;R$ 2.360,00;49;SP;M;Quitado;0;1;SIM
C0021954;2MX3VEKEB8V;24/07/2025;CDC;Loja;R$ 150,41;12;9,86;R$ 159,47;686;R$ 1.070,00;40;MG;M;Ativo;0;0;SIM
C0045772;QBD9NYZ3ZSS;16/06/2025;Crediário;Loja;R$ 914,58;12;9,14;R$ 2.064,12;721;R$ 2.150,00;29;SC;M;Ativo;0;0;NAO
C0009337;ELH3W2ESTXM;18/11/2025;Empréstimo Pessoal;App;R$ 763,49;24;14,78;R$ 1.433,51;555;R$ 1.200,00;18;BA;M;Ativo;0;1;SIM
C0021991;M3NQZTGNMB4;02/08/2025;CDC;App;R$ 417,22;10;10,36;R$ 800,03;626;R$ 4.730,00;27;MG;F;Quitado;0;0;NAO
C0028459;EKKZYZF6MJW;31/07/2025;Empréstimo Pessoal;Loja;R$ 575,87;6;10,39;R$ 1.053,70;591;R$ 2.010,00;30;MG;M;Ativo;0;1;SIM
C0031733;A6TNPC38NJC;24/11/2025;Empréstimo Pessoal;Site;R$ 1.155,11;18;7,60;R$ 2.668,20;628;R$ 4.790,00;42;SP;M;Ativo;0;1;SIM
C0028323;HTGUY5HTRJD;09/11/2025;Empréstimo Pessoal;Site;R$ 1.049,66;6;7,06;R$ 2.032,07;617;R$ 3.560,00;48;CE;F;Quitado;0;0;NAO
C0014189;G4S2LZ9RPSG;28/08/2025;Crediário;Site;R$ 486,83;6;14,24;R$ 722,63;509;;34;MG;F;Ativo;0;0;NAO
C0037326;YR6W5K2KD9W;19/10/2025;Crediário;Parceiro;R$ 426,15;12;7,21;R$ 909,08;641;R$ 3.110,00;30;CE;M;Quitado;0;0;SIM
C0005349;JFVE9HCQNXX;06/06/2025;Empréstimo Pessoal;Parceiro;R$ 674,31;9;8,05;R$ 1.101,30;680;R$ 3.750,00;30;PR;M;Ativo;0;0;NAO
C0026018;SEB9N7S67JP;09/08/2025;CDC;Parceiro;R$ 481,74;18;13,27;R$ 879,18;513;R$ 2.500,00;41;SP;M;Ativo;1;1;SIM
C0018922;EAGR4U5XCKR;15/07/2025;Cartão;Loja;R$ 365,90;6;9,68;R$ 418,18;538;R$ 1.700,00;38;SP;M;Cancelado;0;0;NAO
C0006187;Y2RC8A5PS28;02/08/2025;Empréstimo Pessoal;Loja;R$ 1.331,95;12;13,48;R$ 2.544,97;512;R$ 9.000,00;25;SP;F;Ativo;0;0;NAO
C0004236;DRD7TGVTSU7;30/11/2025;Crediário;Loja;R$ 801,58;12;7,08;R$ 808,99;;R$ 1.340,00;40;SP;M;Cancelado;0;0;NAO
C0002114;DNGTJ9NL9SF;11/10/2025;Empréstimo Pessoal;Loja;R$ 975,98;12;12,92;R$ 1.245,04;441;R$ 2.670,00;52;SP;F;Quitado;0;1;SIM
C0038602;MZJK8UQCXCF;12/08/2025;Crediário;Loja;R$ 1.141,71;24;8,90;R$ 1.754,07;654;R$ 1.820,00;36;PR;F;Ativo;0;0;NAO
C0029648;YEZ3XQPXQK5;29/08/2025;CDC;App;R$ 726,40;3;11,33;R$ 1.108,41;580;R$ 1.790,00;48;MG;F;Cancelado;0;0;SIM
C0035203;WE5X2CDNSEW;14/09/2025;Empréstimo Pessoal;Site;R$ 502,73;12;10,81;R$ 1.149,23;678;R$ 1.990,00;48;SP;F;Ativo;0;0;NAO
C0017852;PMEQEEMYDF6;20/09/2025;Crediário;Site;R$ 2.626,81;24;9,24;R$ 4.274,15;604;R$ 2.300,00;37;PA;M;Cancelado;0;0;NAO
C0048690;L3QMGXYA8ZH;13/08/2025;Cartão;Loja;R$ 359,30;18;15,99;R$ 380,22;461;R$ 4.040,00;41;RJ;M;Ativo;0;1;SIM
C0022419;5XNYPX9CMKG;19/06/2025;Empréstimo Pessoal;Loja;R$ 453,26;18;8,62;R$ 507,14;589;R$ 7.490,00;51;DF;M;Cancelado;0;0;SIM
C0011897;FY7MBNMVF3B;29/08/2025;Empréstimo Pessoal;App;R$ 528,83;12;12,76;R$ 608,64;469;R$ 2.600,00;73;RJ;F;Quitado;0;0;NAO
C0026532;CWZW7DWWKAZ;06/07/2025;Cartão;App;R$ 890,52;9;8,41;R$ 1.094,80;632;R$ 3.580,00;39;SP;M;Ativo;0;0;NAO
C0004964;7Z2A3F7G4WN;19/08/2025;Empréstimo Pessoal;Site;R$ 1.562,22;6;13,29;R$ 3.068,45;511;R$ 2.770,00;37;SP;M;Ativo;0;0;NAO
C0004213;9CHPV9DHKX8;14/10/2025;Empréstimo Pessoal;Parceiro;R$ 305,13;6;10,01;R$ 722,76;616;R$ 2.710,00;55;SP;M;Quitado;0;0;NAO
C0047006;D5VZHLFB2RN;21/09/2025;Empréstimo Pessoal;Site;R$ 1.499,54;12;7,47;R$ 3.195,16;630;R$ 3.440,00;25;SP;M;Cancelado;0;0;NAO
C0051421;4RUKAYJPL6N;10/07/2025;Empréstimo Pessoal;App;R$ 1.462,67;18;9,18;R$ 2.190,47;660;R$ 3.470,00;38;SP;M;Ativo;0;0;NAO
C0046214;GHRY3G7Y3LW;22/08/2025;Empréstimo Pessoal;Site;R$ 462,13;10;10,72;R$ 670,54;547;;33;DF;M;Ativo;1;1;SIM
C0021875;V2M6DHF2P8J;29/11/2025;Empréstimo Pessoal;Site;R$ 416,39;6;9,74;R$ 839,85;575;R$ 3.850,00;45;RJ;M;Cancelado;0;0;NAO
C0046607;H7EZUHPNDYK;18/09/2025;Empréstimo Pessoal;Loja;R$ 2.289,33;12;9,29;R$ 3.623,55;628;R$ 2.150,00;53;GO;F;Ativo;1;1;SIM
C0048511;2348D5UHZUS;06/12/2025;Empréstimo Pessoal;Parceiro;R$ 565,27;12;2,50;R$ 609,38;769;;61;CE;F;Quitado;0;0;NAO
C0020601;L3VCQZGDRRQ;29/09/2025;Empréstimo Pessoal;Loja;R$ 281,84;6;12,61;R$ 471,26;535;R$ 1.770,00;28;SP;M;Quitado;0;1;SIM
C0008923;W4QC4EYQRJS;19/07/2025;Empréstimo Pessoal;Loja;R$ 390,55;10;5,59;R$ 608,56;746;R$ 3.260,00;51;DF;M;Ativo;0;0;NAO
C0034074;WYZX6WRRSFE;20/10/2025;Cartão;Loja;R$ 330,24;24;11,00;R$ 474,43;574;R$ 2.070,00;34;SP;F;Quitado;0;0;NAO
C0006275;3JVMHF4DAK6;21/10/2025;Cartão;App;R$ 544,79;10;10,41;R$ 758,23;600;R$ 4.680,00;45;SC;M;Quitado;1;1;SIM
C0014970;YZRCEUSAHL4;29/08/2025;CDC;Loja;R$ 1.009,66;9;8,21;R$ 1.633,85;589;R$ 1.850,00;42;PE;F;Ativo;0;0;NAO
C0004473;4VBYRA5TVUC;19/09/2025;Empréstimo Pessoal;Site;R$ 932,09;10;9,37;R$ 1.295,82;681;R$ 1.530,00;33;PE;F;Cancelado;0;0;NAO
C0024550;SHFMJN5YTTY;14/07/2025;Crediário;App;R$ 476,74;12;9,14;R$ 1.061,62;669;R$ 2.110,00;34;DF;F;Ativo;0;0;NAO
C0036773;9SN8CWSA3SB;16/08/2025;CDC;App;R$ 619,79;3;4,50;R$ 879,22;639;R$ 1.930,00;38;RJ;F;Ativo;0;0;NAO
C0011451;C8K4TFHCD3W;29/08/2025;Cartão;Loja;R$ 621,77;12;12,62;R$ 862,04;579;R$ 3.230,00;53;MG;M;Ativo;0;0;SIM
C0015424;4GVEPF7N6QN;21/11/2025;Cartão;Site;R$ 1.121,12;6;11,14;R$ 1.160,81;630;R$ 4.070,00;49;PR;F;Ativo;0;0;NAO
C0018438;HKRQ7T3GHZN;25/09/2025;Empréstimo Pessoal;Site;R$ 622,98;12;7,22;R$ 886,53;632;;20;SP;F;Ativo;0;0;NAO
C0022720;YJB9H6MD3WC;21/10/2025;CDC;Loja;R$ 1.171,01;10;13,45;R$ 1.931,12;522;R$ 2.930,00;38;SP;M;Ativo;0;0;NAO
C0020135;9N8EV69KQWR;30/10/2025;Empréstimo Pessoal;Loja;R$ 1.013,40;12;11,02;R$ 1.997,19;563;R$ 3.560,00;44;MG;M;Ativo;0;0;NAO
C0046333;V5TE5T9HG8S;27/08/2025;CDC;Loja;R$ 629,80;6;9,58;R$ 636,70;616;R$ 1.050,00;28;BA;F;Quitado;0;0;NAO
C0044669;NRA3D6K8MPA;18/10/2025;Crediário;Parceiro;R$ 315,78;18;7,89;R$ 363,31;750;R$ 2.190,00;64;SP;F;Ativo;0;0;NAO
C0044041;AXMD9RSCYQV;04/09/2025;CDC;Loja;R$ 568,67;9;10,93;R$ 1.032,14;646;R$ 3.890,00;42;RS;F;Ativo;0;0;NAO
C0026068;A9WP7LH8HQ6;25/10/2025;Empréstimo Pessoal;Site;R$ 265,99;12;10,84;R$ 560,17;539;R$ 2.270,00;57;RJ;F;Ativo;0;0;NAO
C0026312;H62TRCFPGY5;24/10/2025;Empréstimo Pessoal;Site;R$ 516,81;12;6,74;R$ 668,85;695;R$ 1.400,00;45;BA;F;Ativo;0;0;NAO
C0008280;WNET8GTLMSF;04/07/2025;Crediário;Site;R$ 1.129,35;12;11,98;R$ 2.235,87;574;R$ 3.570,00;52;SC;F;Ativo;0;0;NAO
C0009006;YAWNVB5UJ3R;27/08/2025;Empréstimo Pessoal;Loja;R$ 2.113,08;6;14,25;R$ 2.254,59;550;R$ 3.030,00;25;DF;M;Ativo;0;0;NAO
C0048328;ACZA6TT2BE8;30/09/2025;CDC;Site;R$ 288,41;9;9,36;R$ 638,23;646;R$ 2.160,00;52;GO;M;Cancelado;0;0;NAO
C0021277;QEWJ3KLXHJD;14/12/2025;Cartão;App;R$ 1.024,80;6;6,46;R$ 1.212,85;764;R$ 3.590,00;26;GO;M;Quitado;0;0;NAO
C0050177;LURMHBCJ9ZF;05/08/2025;Crediário;Parceiro;R$ 337,41;24;5,56;R$ 631,33;709;R$ 2.330,00;42;GO;M;Ativo;0;0;NAO
C0027304;7DR5F2S3V2T;12/07/2025;Crediário;Parceiro;R$ 920,88;9;10,07;R$ 2.161,73;623;R$ 2.910,00;39;DF;M;Ativo;0;0;NAO
C0047100;7V4GRS3UN7X;15/07/2025;Crediário;App;R$ 666,18;18;8,47;R$ 1.044,91;673;R$ 1.880,00;33;SP;F;Ativo;0;0;NAO
C0050640;GTXHCQJ5F5V;17/07/2025;Empréstimo Pessoal;Loja;R$ 619,20;12;5,76;R$ 1.215,95;675;R$ 4.610,00;28;SP;M;Ativo;0;0;SIM
C0040091;J7HACWFKDBH;26/07/2025;Cartão;App;R$ 827,93;12;9,46;R$ 1.086,11;670;R$ 3.020,00;34;RJ;M;Ativo;0;0;NAO
C0025629;ZEZMZMCBNJT;18/09/2025;Empréstimo Pessoal;App;R$ 586,56;6;4,99;R$ 1.263,77;741;R$ 2.440,00;48;PR;F;Quitado;0;0;NAO
C0044994;PWUHN29UR3J;10/10/2025;Crediário;Loja;R$ 1.349,12;12;11,09;R$ 2.767,42;557;R$ 7.420,00;54;RJ;M;Ativo;0;1;SIM
C0009533;L74X2TXJBV3;14/10/2025;Empréstimo Pessoal;App;R$ 681,30;12;6,95;R$ 1.455,02;681;R$ 2.410,00;;RS;F;Ativo;0;0;NAO
C0040660;ZMGKHTYCGET;28/10/2025;CDC;Loja;R$ 1.031,41;24;7,71;R$ 1.539,53;731;R$ 1.080,00;43;RJ;M;Ativo;0;0;NAO
C0031176;XCZBG4QUWK7;31/08/2025;Crediário;Site;R$ 303,23;6;8,89;R$ 543,67;626;;21;PE;M;Ativo;0;0;NAO
C0022503;9EVHSLY6A42;01/08/2025;Crediário;Loja;R$ 540,72;6;9,36;R$ 910,46;610;R$ 3.770,00;34;PE;F;Quitado;1;1;SIM
C0021378;B9RHERC4E7S;08/11/2025;Crediário;Parceiro;R$ 351,68;9;11,65;R$ 666,38;549;R$ 2.810,00;54;BA;M;Ativo;1;1;SIM
C0026346;89FXEFFG42V;21/07/2025;Cartão;App;R$ 647,24;18;8,40;R$ 938,73;704;R$ 1.720,00;41;SP;M;Ativo;0;0;NAO
C0033526;QV8DXAKE5Q4;26/09/2025;CDC;Site;R$ 778,09;9;10,22;R$ 1.038,13;675;R$ 3.840,00;42;GO;M;Ativo;0;0;NAO
C0033225;JY36PJDSB62;17/09/2025;Cartão;Site;R$ 982,59;12;9,61;R$ 2.329,73;647;R$ 2.310,00;45;RJ;F;Quitado;0;1;SIM
C0001018;HJ34JAQVQ74;30/06/2025;Cartão;Site;R$ 2.414,63;10;16,78;R$ 5.730,81;385;R$ 1.480,00;45;RJ;M;Ativo;1;1;SIM
C0048606;XUAXHM3C9G5;30/08/2025;Cartão;Parceiro;R$ 1.466,14;18;5,57;R$ 1.491,20;745;R$ 2.310,00;43;DF;M;Ativo;0;0;NAO
C0030814;PECT74AV9TE;19/06/2025;Empréstimo Pessoal;App;R$ 1.172,30;3;10,08;R$ 2.741,24;631;R$ 4.320,00;36;RJ;F;Ativo;0;0;NAO
C0033051;UEY2C8M76K8;06/09/2025;Cartão;App;R$ 1.039,41;9;11,84;R$ 1.538,52;664;;55;PR;F;Ativo;0;0;NAO
C0012375;4DKGK7F23ZE;14/10/2025;Crediário;Site;R$ 1.061,06;6;6,89;R$ 2.097,44;679;;18;SP;M;Cancelado;0;0;NAO
C0020026;6ZNHW2RZZYL;12/08/2025;Crediário;Site;R$ 565,57;9;9,82;R$ 753,52;565;R$ 2.610,00;45;MG;F;Ativo;0;1;SIM
C0021067;4DWDYRJFX2U;02/10/2025;Cartão;Site;R$ 379,15;3;8,34;R$ 897,21;596;R$ 2.170,00;57;DF;M;Ativo;0;0;NAO
C0045097;BPZGQ3VP2XK;24/11/2025;Crediário;Loja;R$ 1.054,64;6;8,06;R$ 2.178,94;645;R$ 7.570,00;32;PE;M;Quitado;0;0;NAO
C0021491;8QXRURCUGCJ;12/08/2025;Crediário;Loja;R$ 336,42;6;5,96;R$ 363,82;759;R$ 4.290,00;44;RS;M;Ativo;0;0;NAO
C0051395;TZXAPRQSQ9F;29/06/2025;CDC;Loja;R$ 956,41;9;11,97;R$ 1.731,72;548;R$ 1.040,00;18;MG;F;Quitado;0;0;NAO
C0010229;KULMCZL6NYL;26/08/2025;Crediário;Loja;R$ 794,08;3;13,14;R$ 1.251,36;532;R$ 8.740,00;50;RJ;M;Ativo;1;1;SIM
C0036899;9QYSFAVE62C;13/06/2025;Crediário;Parceiro;R$ 980,06;18;15,78;R$ 1.723,55;500;R$ 2.970,00;37;CE;M;Ativo;0;0;NAO
C0051568;XG7YHSVE6NG;30/11/2025;CDC;Loja;R$ 874,73;24;10,26;R$ 2.049,59;615;R$ 5.570,00;33;RJ;M;Ativo;0;0;NAO
C0042596;4DMJ2KAEU6R;23/08/2025;CDC;Site;R$ 4.052,05;24;8,07;R$ 5.113,92;600;R$ 1.870,00;51;RJ;F;Cancelado;0;0;NAO
C0040941;CA78ZP7XK5A;24/07/2025;Crediário;Site;R$ 723,08;18;8,82;R$ 1.142,70;596;R$ 1.790,00;38;RJ;M;Ativo;0;0;SIM
C0027435;NFPAFMVBKKQ;11/12/2025;Empréstimo Pessoal;App;R$ 1.619,87;9;9,45;R$ 1.759,96;607;R$ 1.260,00;69;PE;M;Ativo;0;0;NAO
C0027119;JKYEQBSREG6;06/09/2025;Empréstimo Pessoal;Loja;R$ 165,90;18;13,48;R$ 295,18;522;R$ 1.370,00;44;SP;F;Ativo;0;0;SIM
C0033952;LV3VTHT3VCL;16/09/2025;Empréstimo Pessoal;Parceiro;R$ 484,32;6;9,44;R$ 1.122,81;650;;57;BA;F;Cancelado;1;1;SIM
C0049976;9B78HM2S5FF;09/08/2025;Empréstimo Pessoal;Site;R$ 841,38;10;9,79;R$ 1.707,88;649;R$ 2.140,00;42;PR;M;Ativo;0;0;NAO
C0037938;HECU8B6EZ7P;13/11/2025;CDC;App;R$ 455,28;24;11,58;R$ 825,61;597;R$ 2.730,00;44;BA;M;Quitado;0;1;SIM
C0007350;TBBECZGHLF5;03/09/2025;Crediário;Loja;R$ 1.432,47;3;14,90;R$ 2.268,46;449;R$ 3.240,00;36;RS;F;Ativo;1;1;SIM
C0028633;7TNHYAXMPL5;02/10/2025;Cartão;Site;R$ 698,56;6;7,61;R$ 1.252,57;715;R$ 2.290,00;23;RS;F;Ativo;0;0;NAO
C0003071;RPQQR6YBBAY;06/11/2025;CDC;App;R$ 379,33;12;11,67;R$ 603,35;590;R$ 2.080,00;40;SP;F;Cancelado;0;0;NAO
C0002068;8YH7PC45QYH;13/06/2025;Crediário;Loja;R$ 1.138,68;6;6,28;R$ 2.594,04;624;R$ 1.870,00;72;RJ;F;Ativo;0;0;NAO
C0043095;HAU6228RK8Y;31/10/2025;CDC;Site;R$ 621,00;12;5,28;R$ 978,26;695;R$ 2.650,00;46;PE;M;Cancelado;0;0;NAO
C0020764;T6EFWRNNXFR;18/08/2025;Cartão;Site;R$ 3.040,76;24;9,16;R$ 5.211,17;706;;48;GO;M;Ativo;0;0;NAO
C0035205;7EE69PCDSS4;17/08/2025;Crediário;App;R$ 813,76;12;8,04;R$ 1.389,38;668;;41;RJ;M;Ativo;0;0;NAO
C0032356;863Y8FSP7L4;02/08/2025;Crediário;App;R$ 558,81;18;6,66;R$ 857,72;770;R$ 3.520,00;51;PR;M;Cancelado;0;0;NAO
C0030617;536ZU37HHRX;11/09/2025;Empréstimo Pessoal;Loja;R$ 1.010,82;9;12,63;R$ 2.336,93;571;R$ 3.200,00;40;MG;M;Ativo;0;0;SIM
C0012662;VD2YBTR8BXT;29/09/2025;Cartão;Site;R$ 321,43;9;17,43;R$ 642,17;497;R$ 4.200,00;42;SP;M;Quitado;0;1;SIM
C0009113;TFC87GPUQ4U;21/10/2025;Crediário;Loja;R$ 1.507,02;10;10,30;R$ 2.477,73;672;R$ 2.650,00;45;CE;F;Ativo;0;0;NAO
C0039887;UV4NBTPQW8B;04/12/2025;Crediário;Parceiro;R$ 2.078,47;18;9,37;R$ 3.564,87;599;;48;SP;F;Ativo;0;0;NAO
C0006797;MHQBCC4BTJ2;06/10/2025;Crediário;App;R$ 1.959,90;6;5,50;R$ 2.711,92;719;R$ 1.810,00;42;PA;F;Cancelado;0;0;NAO
C0001695;NMXTVRZFYBC;30/07/2025;Cartão;Parceiro;R$ 391,15;9;14,52;R$ 545,98;504;;50;SP;M;Quitado;0;0;SIM
C0021340;GUEVEL9FW9W;12/10/2025;Cartão;Loja;R$ 538,98;10;13,70;R$ 767,67;501;R$ 1.480,00;42;DF;M;Ativo;1;1;SIM
C0027179;AHG9AT67MD8;02/08/2025;Empréstimo Pessoal;Loja;R$ 512,91;24;5,31;R$ 1.066,76;711;;23;RJ;M;Quitado;0;1;SIM
C0001716;LWURZ2Y6M4P;28/09/2025;Empréstimo Pessoal;Parceiro;R$ 635,48;6;9,51;R$ 1.414,05;656;;27;BA;F;Ativo;0;0;NAO
C0000907;MSY7G8SE7MV;15/07/2025;Cartão;Parceiro;R$ 948,80;18;10,47;R$ 1.516,40;602;R$ 2.000,00;58;SC;F;Ativo;0;0;SIM
C0010551;WCGB3THT327;02/09/2025;Cartão;Site;R$ 285,51;12;10,56;R$ 637,56;620;;50;SP;F;Ativo;0;0;NAO
C0037487;62WJ2M9PKR5;26/07/2025;Empréstimo Pessoal;Loja;R$ 1.555,49;12;12,03;R$ 3.237,15;580;R$ 2.150,00;51;SP;F;Ativo;0;1;SIM
C0042804;AE3FP6T34L8;19/08/2025;Empréstimo Pessoal;App;R$ 417,39;24;9,33;R$ 751,62;694;R$ 3.460,00;33;MG;F;Ativo;0;1;SIM
C0043348;HHZ5LQYZAK5;01/10/2025;Empréstimo Pessoal;App;R$ 634,65;3;15,58;R$ 1.370,02;497;R$ 3.070,00;21;SP;M;Cancelado;0;1;SIM
C0044001;7TPNVUDX6EX;21/09/2025;Cartão;Site;R$ 877,23;18;11,23;R$ 897,34;556;R$ 2.050,00;23;PR;M;Ativo;0;0;NAO
C0048821;Q58FJW9LQGC;10/10/2025;Empréstimo Pessoal;Site;R$ 1.063,96;18;13,32;R$ 1.442,91;515;R$ 1.620,00;38;SP;M;Ativo;0;0;NAO
C0046543;W86PQQV5FQG;28/06/2025;Empréstimo Pessoal;App;R$ 682,52;24;10,47;R$ 924,35;562;R$ 1.600,00;27;SP;M;Cancelado;0;0;NAO
C0018187;V7Y7Y3SXQLV;23/08/2025;Empréstimo Pessoal;Loja;R$ 393,91;6;3,80;R$ 435,59;864;R$ 0,00;55;SC;F;Ativo;0;0;NAO
C0025232;YT7UNAG3AF2;28/08/2025;Empréstimo Pessoal;App;R$ 619,61;9;7,33;R$ 830,10;527;R$ 4.140,00;27;RJ;M;Ativo;0;1;SIM
C0014168;44THE2NTCSC;07/08/2025;Empréstimo Pessoal;Loja;R$ 1.692,54;18;8,78;R$ 3.292,61;635;R$ 3.100,00;54;SP;M;Cancelado;0;0;NAO
