cpf;dt_transacao;valor_aposta;modalidade;casa_aposta;canal
XTPKZJ2H6YT;17/05/2025;R$ 359,28;Cassino;Pixbet;App
FKQ6NZLJNNN;18/12/2025;R$ 152,59;Cassino;Superbet;App
VEG3JZEZB8C;17/08/2025;R$ 56,90;Poker;KTO;App
RG3RQJJ6DM5;14/06/2025;R$ 60,97;Esportiva;Bet365;App
WL8XVUQJZ8G;22/04/2025;R$ 15,26;Esportiva;Blaze;Site
RLGWBQP6LRV;18/07/2025;R$ 49,50;Cassino;KTO;App
ET55TTBJJ8R;01/10/2025;R$ 28,41;Cassino;KTO;App
D6WQXE5RBSC;27/10/2025;R$ 66,39;Cassino;Betano;Site
QXKLQ5V7B5B;05/11/2025;R$ 35,80;Esportiva;Sportingbet;App
VTXARW2K9MW;19/10/2025;R$ 47,14;Poker;Bet365;App
2H8VW67WHQ4;10/08/2025;R$ 25,17;Esportiva;Sportingbet;App
CWYD7YASZ9C;14/03/2025;R$ 45,50;Cassino;Superbet;App
CCFVGJFMJKV;18/11/2025;R$ 31,85;Bingo;Pixbet;App
5JAAXJBN252;23/10/2025;R$ 65,58;Esportiva;Bet365;App
NDKJUNS46Z8;22/09/2025;R$ 17,88;Cassino;Pixbet;App
Y35XF5WV96D;11/05/2025;R$ 171,68;Poker;Blaze;App
LPYZHABLQFA;23/08/2025;R$ 57,79;Bingo;Sportingbet;App
J8XAUQH3XQM;21/07/2025;R$ 42,29;Esportiva;Pixbet;App
A7FSGCLP5ES;07/12/2025;R$ 102,81;Cassino;Betano;App
3PWQ59PKU6V;13/12/2025;R$ 16,73;Cassino;Superbet;Site
XTDBDHH736R;18/11/2025;R$ 52,18;Cassino;KTO;App
MWGCLXXEXGZ;12/11/2025;R$ 176,59;Cassino;Sportingbet;App
XQWT2HAN4D5;15/10/2025;R$ 44,49;Poker;Blaze;App
K54AURXJDJS;03/06/2025;R$ 111,38;Esportiva;Bet365;Site
G8YWTSZKCTY;04/03/2025;R$ 33,73;Esportiva;Superbet;App
4FLW4RSLSPU;18/05/2025;R$ 26,31;Cassino;KTO;Site
YVURB2RNPQ8;20/11/2025;R$ 88,77;Poker;Bet365;App
RL4W9BYFCTW;23/11/2025;R$ 68,36;Esportiva;Blaze;Site
WJR3X8DF27G;26/11/2025;R$ 120,80;Esportiva;Estrela;App
3GRHXQT2UJ7;08/03/2025;R$ 52,00;Poker;Betano;Site
R429933MWAY;08/12/2025;R$ 77,09;Poker;Blaze;Site
NGCNVUN9NXX;14/04/2025;R$ 65,16;Bingo;Betano;Site
C9N4ZU5JA72;12/05/2025;R$ 119,31;Esportiva;Pixbet;App
P43X36JAX5B;03/07/2025;R$ 73,42;Esportiva;KTO;App
R2SXQ6B6P48;19/06/2025;R$ 13,61;Esportiva;KTO;Site
HYVWXWTS2LL;06/04/2025;R$ 49,40;Esportiva;Pixbet;Site
VFTT2BS4BVW;10/05/2025;R$ -93,26;Cassino;Estrela;App
PHTNCLAZQVE;17/03/2025;R$ 23,63;Cassino;Blaze;Site
PJ9VWK7L9VQ;18/06/2025;R$ 180,47;Cassino;Betano;App
ZGNMW5DKZYA;26/04/2025;R$ 26,44;Bingo;Pixbet;Site
AAF23Z585DS;10/05/2025;R$ 43,14;Bingo;Pixbet;App
T6HERG4DH97;25/07/2025;R$ 18,03;Cassino;Betano;App
9AYQHL9KSXJ;22/06/2025;R$ 28,03;Cassino;Bet365;App
VXQHGVHX6DM;07/10/2025;R$ 31,66;Poker;Betano;App
4MTYNTZN9T3;06/07/2025;R$ 64,47;Esportiva;Pixbet;App
4KZP4W7QMLT;19/10/2025;R$ 38,07;Esportiva;Pixbet;App
G6RQ8J3TLJ7;22/11/2025;R$ 27,68;Esportiva;Estrela;Site
NF69N52RCAJ;13/11/2025;R$ 23,38;Bingo;Estrela;App
HEU8EHRRAHZ;26/11/2025;R$ 30,81;Cassino;Betano;App
HUJURYG42J4;27/11/2025;R$ 6,88;Esportiva;Betano;App
CC2BVDCXNAX;08/04/2025;R$ 23,56;Esportiva;Sportingbet;App
R78FNJT7T4E;02/06/2025;R$ 49,40;Cassino;Sportingbet;App
G74Q9A4EPAY;04/10/2025;R$ 61,21;Cassino;KTO;App
94VQAHQX82F;05/05/2025;R$ 62,41;Esportiva;Bet365;Site
8PTTNMG82XW;31/08/2025;R$ 158,07;Bingo;Bet365;App
E8MDHASUNZR;05/07/2025;R$ 34,02;Bingo;Pixbet;App
S89EYFATRRA;10/07/2025;R$ 100,08;Esportiva;Sportingbet;App
FD38GG4J5DZ;03/11/2025;R$ 102,61;Cassino;Blaze;App
EDDWHXJGFHH;27/06/2025;R$ 54,79;Bingo;Superbet;App
CJ4WMUSHPUL;06/09/2025;R$ 50,47;Poker;Estrela;App
YN6NY4KSR6X;10/05/2025;R$ 101,26;Cassino;KTO;Site
Z3DD3KMUCQL;05/04/2025;R$ 46,41;Cassino;KTO;App
KU5WLTUY8PH;05/08/2025;R$ 117,34;Cassino;Betano;App
BRDZBGMYRHB;15/08/2025;R$ 54,65;Esportiva;Pixbet;Site
DTH2R4TUMRW;27/08/2025;R$ 90,34;Esportiva;Sportingbet;App
492HMNWDS7H;14/10/2025;R$ 76,61;Esportiva;KTO;App
T5GDC5PYAL2;15/12/2025;R$ 20,29;Cassino;Pixbet;App
GJ3WHR7GL6X;28/11/2025;R$ 81,24;Esportiva;Sportingbet;App
EFEYK6RXS6E;30/09/2025;R$ 40,64;Cassino;Pixbet;App
5NSA5HCVMPP;17/06/2025;R$ 103,34;Esportiva;Bet365;App
2NR8YUMED9C;21/06/2025;R$ 13,63;Poker;Blaze;App
N7SDUHMWUSJ;11/05/2025;R$ 10,91;Esportiva;Superbet;App
TBKKQSYKHB5;31/03/2025;R$ 135,81;Esportiva;Bet365;App
RZ9P8ZTD4V3;16/11/2025;R$ 49,99;Esportiva;Sportingbet;App
79DUVC8DJ8T;15/12/2025;R$ 177,64;Bingo;Pixbet;App
4US6C4GLAU4;24/05/2025;R$ 64,34;Esportiva;KTO;Site
KVFQ9CCJ4NW;17/06/2025;R$ 75,46;Esportiva;Superbet;App
RBCYDAH7WYW;14/09/2025;R$ 18,30;Esportiva;Superbet;App
SFKPLD7VPQ6;11/06/2025;R$ 17,69;Cassino;Blaze;Site
ER574FULAZ7;30/04/2025;R$ 18,73;Cassino;Pixbet;App
XRBU4PLJNJ7;10/10/2025;R$ 9,81;Cassino;Sportingbet;App
JTU9BP6XT98;25/05/2025;R$ 96,15;Bingo;Betano;Site
QCFJQSKXUJL;08/11/2025;R$ 27,27;Cassino;KTO;Site
QK2F6MSF7W2;07/09/2025;R$ 99,39;Cassino;Betano;App
CTJPLYWF72N;04/05/2025;R$ 215,44;Cassino;Betano;App
9J2RLD8EDRD;19/12/2025;R$ 199,74;Cassino;Bet365;Site
YDB2RCM4MZ2;29/10/2025;R$ 15,80;Cassino;Betano;Site
UTKQH669MFP;04/03/2025;R$ 35,95;Poker;Blaze;App
AHS59T8EGGQ;31/03/2025;R$ 130,14;Esportiva;Sportingbet;App
WL7UHA7MEN4;18/10/2025;R$ 44,91;Poker;KTO;Site
BWK9CYTF5ZK;07/05/2025;R$ 39,91;Esportiva;Estrela;Site
W74YJ6UTFKM;19/10/2025;R$ 41,96;Cassino;KTO;App
AEPWNKZV587;30/04/2025;R$ 69,60;Esportiva;Blaze;App
LH2VALPPKB8;07/06/2025;R$ 47,69;Cassino;Pixbet;App
K9C5U959T8X;14/07/2025;R$ 16,56;Esportiva;Estrela;App
2HD78VG544T;06/03/2025;R$ 73,40;Bingo;KTO;App
PS7UJR4NJVD;13/12/2025;R$ 44,75;Esportiva;Superbet;App
Z2H3R5A2YR5;26/03/2025;R$ 47,30;Esportiva;Superbet;Site
EGTJCH6WM7V;08/11/2025;R$ 20,29;Poker;Bet365;App
NRTFPWKTJ4Q;26/04/2025;R$ 58,69;Esportiva;Sportingbet;App
5QXZGTKF63F;24/05/2025;R$ 29,27;Cassino;Pixbet;App
DGWTR74B32X;16/04/2025;R$ 35,03;Poker;Betano;App
HD7WW2ST3S3;06/07/2025;R$ 46,50;Esportiva;Estrela;App
8CGZSTQSYSH;21/08/2025;R$ 13,50;Esportiva;Bet365;App
N72F8TRZ9VB;14/03/2025;R$ 12,22;Cassino;Estrela;App
NKYR8WXXKT7;02/09/2025;R$ 55,87;Esportiva;Bet365;App
2URRJZSANN6;13/07/2025;R$ 38,11;Esportiva;KTO;App
BGC6GHBKYR6;06/09/2025;R$ 21,16;Esportiva;Blaze;App
ZD96PHU3CEW;26/11/2025;R$ 99,22;Esportiva;Superbet;App
PP4BJXQBQXN;08/07/2025;R$ 32,32;Cassino;Sportingbet;Site
QS5GRHDYY5A;29/05/2025;R$ 11,06;Esportiva;Bet365;App
XMR4XKAZLCV;05/06/2025;R$ 103,57;Cassino;Blaze;Site
PHTNCLAZQVE;25/07/2025;R$ 88,86;Bingo;Estrela;App
KGW82W76SDW;09/11/2025;R$ 52,40;Esportiva;Betano;Site
92E9GJG52CL;02/03/2025;R$ 18,58;Bingo;Blaze;App
PMZER6ZGH7U;12/04/2025;R$ 76,10;Esportiva;KTO;Site
VZ75J2UUEPL;16/11/2025;R$ 48,94;Poker;Blaze;Site
NBSMJ52JSZB;05/09/2025;R$ 41,46;Poker;KTO;App
Q9P4X6L4466;22/09/2025;R$ 21,76;Cassino;Superbet;App
DH4JBXSKGW9;24/04/2025;R$ 77,33;Cassino;Pixbet;App
HHZ5LQYZAK5;12/07/2025;R$ 96,78;Cassino;Bet365;Site
JTJHY27ZACL;28/03/2025;R$ -32,84;Poker;Blaze;App
877GC2A6NHX;05/09/2025;R$ 164,52;Cassino;Estrela;App
8TZH3EDE4G3;13/08/2025;R$ 17,50;Cassino;Bet365;App
FHK6J9XM6TS;16/10/2025;R$ 37,03;Esportiva;Bet365;App
GMNG588DYFC;26/09/2025;R$ 41,86;Cassino;Blaze;App
K63Z79687GK;04/05/2025;R$ 37,54;Cassino;Estrela;Site
VQ2WP7KXGDW;26/11/2025;R$ 92,68;Esportiva;Bet365;App
LPWMK4PWAC5;19/03/2025;R$ 21,55;Esportiva;Blaze;App
65QP8QLJ5JF;25/09/2025;R$ 53,09;Cassino;Blaze;Site
WDFASDLSCZ9;17/08/2025;R$ 189,49;Esportiva;Sportingbet;App
BNZTREUCLHX;20/08/2025;R$ 82,65;Esportiva;Bet365;App
WP4CLQ9EZSP;20/04/2025;R$ 31,51;Bingo;Superbet;Site
FDF8A8ZKKCV;08/03/2025;R$ 40,96;Cassino;Bet365;App
VB3NDKZL42Q;10/07/2025;R$ 46,19;Esportiva;Bet365;App
7Z63NY2E7RL;06/09/2025;R$ 14,28;Esportiva;Betano;Site
EPPEN9YM76E;13/10/2025;R$ 28,76;Cassino;Sportingbet;App
2NY4ZUJS43H;05/09/2025;R$ 5,59;Poker;Pixbet;App
HLPPMMXACV4;22/07/2025;R$ 33,16;Esportiva;Blaze;App
ZKJYC32C5RV;02/11/2025;R$ 171,25;Esportiva;KTO;Site
872T2QKDRZ5;15/08/2025;R$ 75,08;Cassino;Estrela;App
XWD6DZDZEGQ;19/09/2025;R$ 144,81;Cassino;Bet365;App
JW7PJBMG9YQ;07/03/2025;R$ 21,85;Esportiva;Bet365;App
FJTNM4QRJQV;09/06/2025;R$ 44,63;Cassino;Sportingbet;App
BUC95MQC845;19/07/2025;R$ 23,49;Poker;Pixbet;Site
PFTD23XU5EE;16/10/2025;R$ 64,77;Bingo;Blaze;App
AMSRVSHSEVJ;27/07/2025;R$ 121,55;Cassino;Betano;App
5C7STT3ACSE;31/07/2025;R$ 118,31;Cassino;KTO;App
4P9QYDX9S8P;09/08/2025;R$ 249,56;Poker;Blaze;Site
TAP7NMQJHRX;06/12/2025;R$ 47,53;Esportiva;Superbet;Site
UNPUULTK8T4;03/12/2025;R$ 43,22;Esportiva;Blaze;App
5J9M8JDU9YC;18/09/2025;R$ 40,63;Esportiva;Sportingbet;App
UEMD57D7MFK;12/10/2025;R$ 22,63;Poker;Betano;App
UY4FH7SXX3M;07/11/2025;R$ 37,76;Cassino;Pixbet;App
872T2QKDRZ5;14/07/2025;R$ 60,80;Poker;Betano;App
EHMW5CWD9J5;28/11/2025;R$ 27,22;Poker;Blaze;App
2Y6MCD526PN;08/03/2025;R$ 58,83;Esportiva;Estrela;App
RGEQMTFHDPJ;14/04/2025;R$ 23,98;Cassino;Bet365;Site
RMDNWVNV27S;28/10/2025;R$ 53,60;Esportiva;KTO;App
7NRGGKF3HXH;30/06/2025;R$ 34,96;Cassino;Pixbet;App
GVYUJBY4HDF;15/04/2025;R$ 163,36;Bingo;Betano;App
NKGJF4XX6ZL;12/07/2025;R$ 59,10;Esportiva;Superbet;App
P3RFXNQN5TC;01/06/2025;R$ 47,96;Esportiva;Pixbet;App
ABF75JWGQFA;12/11/2025;R$ 90,23;Cassino;Betano;App
AD8ZBEZ2HPD;02/10/2025;R$ 88,73;Cassino;Blaze;App
S5AUDFDUWJX;15/12/2025;R$ 229,89;Poker;Estrela;App
83D3KVNXZZF;24/07/2025;R$ 44,50;Cassino;Blaze;Site
RVGC9BBDTJH;19/05/2025;R$ 668,78;Cassino;Betano;Site
R6AKMQP9EJR;24/03/2025;R$ 28,76;Cassino;Blaze;App
4ZD5BV7T2Z3;21/09/2025;R$ 68,56;Cassino;Blaze;App
RGJFDM9SYUJ;07/09/2025;R$ 144,27;Poker;Betano;App
RHEWGZE7TUN;10/10/2025;R$ 26,88;Esportiva;Pixbet;Site
XC3VKP3A9PL;08/09/2025;R$ 85,23;Cassino;Blaze;App
NSN4ATS7596;01/10/2025;R$ 39,01;Esportiva;Blaze;App
ENX4KGGKBS5;02/08/2025;R$ 51,61;Cassino;KTO;App
TYYZBPFBZ97;07/04/2025;R$ 19,97;Esportiva;Sportingbet;App
PHTEJU3F7Q8;10/05/2025;R$ 66,34;Poker;Blaze;App
8DJXR5X4X53;26/09/2025;R$ 56,72;Esportiva;Pixbet;App
P8EGBNDSXL4;20/11/2025;R$ 19,87;Esportiva;Estrela;App
DYD23PW82Q6;13/09/2025;R$ 48,96;Cassino;KTO;App
DRHRUTU3AAA;21/03/2025;R$ 7,85;Poker;Superbet;Site
VUQYXZLB95J;12/09/2025;R$ 40,56;Esportiva;Blaze;Site
SB5F4PNFP54;23/09/2025;R$ 84,02;Esportiva;Betano;App
WHPARPNELCD;19/05/2025;R$ 9,01;Esportiva;Bet365;Site
MM3J7G3LEDW;01/07/2025;R$ 19,12;Esportiva;Estrela;App
TJADPF3FAVV;11/10/2025;R$ 35,92;Esportiva;Bet365;App
UACY65US347;15/11/2025;R$ 32,86;Esportiva;Bet365;Site
UNJ8EXM3XKJ;23/03/2025;R$ 36,67;Esportiva;Blaze;App
S82FUHXLNUV;14/08/2025;R$ 11,91;Esportiva;Blaze;App
7LMNUEGDFGH;27/07/2025;R$ 16,82;Cassino;Sportingbet;Site
XKUG67MY2L9;02/07/2025;R$ 41,56;Cassino;KTO;App
PY5GNTFEY4W;07/09/2025;R$ 67,49;Cassino;Estrela;Site
K3ETYKLXL7Y;15/04/2025;R$ 205,19;Esportiva;Blaze;Site
PXR7ZWXXRDJ;29/04/2025;R$ 36,96;Cassino;Blaze;App
7V7KFMYANXX;09/11/2025;R$ 18,11;Esportiva;Superbet;App
4GP5Z6LKRX6;10/05/2025;R$ 19,81;Poker;Bet365;Site
PS7UJR4NJVD;18/05/2025;R$ 45,67;Cassino;Bet365;App
LH2VALPPKB8;08/04/2025;R$ 48,82;Esportiva;Estrela;App
8UNDT9AA6JV;28/10/2025;R$ 38,17;Esportiva;Blaze;App
NM7TQS7U8WE;08/04/2025;R$ 21,80;Poker;Sportingbet;App
LTH7NDRU2RU;30/05/2025;R$ 57,17;Cassino;Bet365;App
QK2F6MSF7W2;03/10/2025;R$ 106,83;Esportiva;Betano;Site
2LGVEKH63HW;03/06/2025;R$ 24,74;Cassino;KTO;Site
H2GFZTGYG3B;22/11/2025;R$ 59,29;Cassino;Betano;App
V3VPW6CZM5X;08/06/2025;R$ 31,25;Esportiva;Blaze;Site
KQBH9HKV24G;03/11/2025;R$ 21,45;Esportiva;Estrela;Site
8PPR9288G9U;17/12/2025;R$ 37,88;Cassino;Superbet;App
3THHUW7NBBP;23/08/2025;R$ 116,04;Bingo;KTO;App
UP8F98JHLZ3;28/11/2025;R$ 152,04;Bingo;Blaze;Site
73SU62KS43K;25/06/2025;R$ 94,34;Cassino;Betano;App
2L4P7AYWKVE;09/08/2025;R$ 67,47;Esportiva;Estrela;App
8ZV3AYUW6Z2;22/03/2025;R$ 8,66;Bingo;Bet365;Site
GGXN7DDJXS7;13/11/2025;R$ 56,58;Esportiva;Sportingbet;App
3WTWY34MSWG;18/08/2025;R$ 10,13;Poker;Betano;App
N3P8FFY2XKA;04/10/2025;R$ 49,56;Poker;Pixbet;Site
QFVNC6LHHYC;23/03/2025;R$ 44,62;Poker;Betano;App
LNMXVRPXJFR;20/09/2025;R$ 292,29;Cassino;Betano;Site
3NWQ9EUM38M;05/04/2025;R$ 123,52;Esportiva;Blaze;App
3LVTF2VG2V5;07/07/2025;R$ 83,12;Esportiva;Betano;App
34P7F7KUKQL;19/05/2025;R$ 46,42;Esportiva;Superbet;App
874UJV54BY8;01/06/2025;R$ 64,82;Esportiva;Superbet;App
UWDM5AG99S6;19/05/2025;R$ 44,78;Cassino;Blaze;App
A263J9YC5DT;26/06/2025;R$ 45,24;Poker;Superbet;App
LR2U7LC2DF6;04/10/2025;R$ 28,75;Esportiva;KTO;Site
M6GUY7EK4R2;16/10/2025;R$ 68,45;Esportiva;Sportingbet;App
Q5UB5U6BHDK;10/08/2025;R$ -81,34;Esportiva;Sportingbet;App
NTAHUARVGFR;04/09/2025;R$ 127,97;Cassino;Betano;App
ECTJK2QXLZ7;29/05/2025;R$ 26,41;Esportiva;Sportingbet;App
328GFB98GML;31/08/2025;R$ 105,89;Cassino;Pixbet;App
F87SZBB6AY9;01/07/2025;R$ 21,66;Esportiva;Bet365;App
9L8Y3LWNM75;24/10/2025;R$ 70,33;Cassino;Blaze;App
UBHHHKWAA6P;08/07/2025;R$ 130,97;Esportiva;Sportingbet;Site
ARKZAPRK5RM;03/10/2025;R$ 95,22;Cassino;Superbet;Site
GWQ92LTX9MB;01/08/2025;R$ 65,79;Cassino;KTO;App
79DUVC8DJ8T;08/11/2025;R$ 56,98;Cassino;Blaze;App
BE8RPH3CJ3Y;13/09/2025;R$ 111,22;Esportiva;Pixbet;App
GWN9ES2TZAD;18/12/2025;R$ 64,61;Poker;Bet365;App
E8LDQB3PKJR;20/09/2025;R$ 57,78;Cassino;KTO;App
Z9S53V2P4QW;09/09/2025;R$ 20,29;Cassino;Betano;App
DCE8XBTL5GW;15/07/2025;R$ 56,48;Esportiva;Estrela;App
GEZX39FRUH3;29/03/2025;R$ 153,59;Esportiva;Pixbet;App
NZDBKYJVLNC;13/08/2025;R$ 69,72;Poker;Bet365;App
HPJ7BKQMM72;08/12/2025;R$ 38,85;Esportiva;Betano;App
8RY9GF3LFGY;20/11/2025;R$ 129,02;Esportiva;Pixbet;Site
3J2PAT34GPJ;23/03/2025;R$ 62,44;Poker;Blaze;Site
FBUM9WDNEUP;08/08/2025;R$ 90,04;Cassino;Pixbet;App
E9A5K9T22Q8;20/04/2025;R$ 15,95;Esportiva;Sportingbet;App
WQFA8KKXJNY;06/11/2025;R$ 37,58;Bingo;Sportingbet;Site
TEJNCZMZFB7;17/05/2025;R$ 33,98;Poker;Bet365;App
2MV6CBX35AP;14/03/2025;R$ 13,68;Cassino;Sportingbet;App
NJVVVVJP8CN;05/12/2025;R$ 54,81;Cassino;KTO;App
BZBWJ94ALCQ;11/09/2025;R$ 106,35;Cassino;Superbet;App
MMC255CMEZT;10/12/2025;R$ 144,76;Esportiva;Superbet;App
5E9WFQ7NF68;10/11/2025;R$ 46,23;Bingo;Pixbet;App
G9XSS8SQ6AA;20/03/2025;R$ 34,83;Bingo;Bet365;App
HKNZDVGCLC8;17/07/2025;R$ 43,52;Bingo;Blaze;App
7V7KFMYANXX;07/05/2025;R$ 37,45;Poker;Superbet;App
NN7HRM235CD;16/11/2025;R$ 50,53;Cassino;Bet365;App
58SLYRWZYH2;30/03/2025;R$ 52,71;Esportiva;Superbet;App
Q9FBTMC8MJT;01/10/2025;R$ 19,64;Esportiva;Estrela;App
XXNJJQKUDY9;15/12/2025;R$ 77,97;Esportiva;Blaze;App
3D9ZLRSZMJE;27/03/2025;R$ 244,50;Cassino;Estrela;Site
7XJY4PUR5VB;18/03/2025;R$ 79,80;Cassino;Estrela;App
V627YWUBF5C;17/07/2025;R$ 38,18;Esportiva;Superbet;App
3UAS4529SDR;01/07/2025;R$ 8,25;Cassino;Bet365;App
Q3N93K4YSNA;07/11/2025;R$ 45,46;Bingo;Pixbet;App
7CMQV449ZCD;18/05/2025;R$ 32,17;Poker;Blaze;App
2W7CAGUY28C;16/07/2025;R$ 53,63;Esportiva;Superbet;App
36V7FPBHA9F;03/07/2025;R$ 24,84;Esportiva;Sportingbet;App
3RUF6YUC9WB;14/11/2025;R$ 51,08;Poker;Superbet;App
RVGC9BBDTJH;31/08/2025;R$ 101,41;Esportiva;Betano;Site
STHDX3JKEHM;23/06/2025;R$ 35,22;Cassino;Estrela;App
EFT4YZ347MZ;02/11/2025;R$ 248,03;Esportiva;Pixbet;App
PFVCBGL3KGT;21/03/2025;R$ 40,83;Cassino;KTO;Site
5JUYXK75Y69;15/12/2025;R$ 44,88;Cassino;KTO;App
NG59WF48TZH;15/11/2025;R$ 19,83;Cassino;Superbet;App
AS6JK4N92PZ;21/10/2025;R$ 41,18;Esportiva;Betano;Site
6NG4RC6KKTJ;11/07/2025;R$ 36,01;Esportiva;KTO;App
M5NRLTVEZU7;01/04/2025;R$ 115,42;Cassino;Betano;App
DZVLXVYEBQR;17/04/2025;R$ 57,69;Esportiva;Estrela;App
X6TAE2V4P7M;19/11/2025;R$ 39,65;Esportiva;KTO;App
UYXCT23V6UN;11/10/2025;R$ 28,84;Poker;Estrela;App
V8YEB8FHM7D;24/11/2025;R$ 40,75;Poker;KTO;App
QWD83R7YSLQ;28/08/2025;R$ 85,84;Bingo;KTO;Site
R49CYLPGZ5M;09/11/2025;R$ 27,04;Esportiva;Estrela;App
A38W736H2EF;09/12/2025;R$ 37,26;Cassino;Superbet;App
G6X36AHH7SF;27/07/2025;R$ -277,08;Esportiva;KTO;App
DGNJAZ9EYDY;17/09/2025;R$ 28,62;Cassino;Blaze;App
JJU4V5C68ZP;06/07/2025;R$ 42,71;Esportiva;Estrela;App
6VKVER9WDGB;14/04/2025;R$ 112,26;Cassino;Bet365;Site
7J8DFCLQRN5;17/12/2025;R$ 18,21;Esportiva;Estrela;App
G35MEQGMSNH;19/04/2025;R$ 114,67;Esportiva;Pixbet;App
6RNWXPXPCKP;03/09/2025;R$ 93,93;Esportiva;Estrela;App
U75GSPYJP5N;15/09/2025;R$ -36,08;Esportiva;Betano;Site
XSQY2RBDEQV;12/09/2025;R$ 147,52;Cassino;Pixbet;App
YUHCQZHXMD7;10/09/2025;R$ 47,40;Esportiva;Bet365;Site
STPDSBG5LPX;27/10/2025;R$ 213,21;Cassino;Superbet;App
VX5PGWTPBY2;19/03/2025;R$ 25,64;Esportiva;Estrela;App
VJX294ZEUUD;22/06/2025;R$ 12,97;Cassino;Estrela;App
DRD7TGVTSU7;24/07/2025;R$ 22,67;Esportiva;Sportingbet;App
AHS59T8EGGQ;02/03/2025;R$ 67,80;Esportiva;Pixbet;App
ELEMEMEG4AV;06/06/2025;R$ 33,90;Esportiva;Estrela;Site
TBKKQSYKHB5;22/03/2025;R$ 86,51;Esportiva;Betano;App
DRD7TGVTSU7;10/04/2025;R$ 134,50;Esportiva;Blaze;App
2QE2NFSCXWQ;25/06/2025;R$ -42,38;Esportiva;Bet365;App
X897FHH3HYZ;31/03/2025;R$ 33,30;Esportiva;Sportingbet;App
THNNHPVVY4U;26/08/2025;R$ 194,07;Bingo;KTO;Site
ZFTKQLLFC6G;29/07/2025;R$ 13,06;Cassino;Pixbet;Site
68N2AAKFQT7;12/05/2025;R$ 64,74;Esportiva;KTO;App
ZCDD6S9T7SF;02/04/2025;R$ 72,08;Bingo;KTO;App
8CGZSTQSYSH;19/12/2025;R$ 172,24;Cassino;Estrela;Site
7T4WHPEG4JE;13/11/2025;R$ 158,83;Esportiva;KTO;App
PCXBMPSC8WE;25/10/2025;R$ 40,47;Cassino;Sportingbet;Site
AJTKYHMQGD9;05/12/2025;R$ 5,91;Esportiva;Sportingbet;App
GJM9Z4T3WX4;23/05/2025;R$ 44,76;Cassino;KTO;App
6SLP4PJ9JQA;28/07/2025;R$ 43,01;Bingo;Blaze;Site
GBFYHVVFQR8;28/04/2025;R$ 14,39;Bingo;Pixbet;App
M7TV5WMHV7T;30/04/2025;R$ 58,09;Esportiva;Superbet;Site
D9UTZEHRTFA;26/08/2025;R$ 22,70;Esportiva;Betano;App
B7DAYEBDU2F;22/03/2025;R$ 115,38;Esportiva;Sportingbet;App
KSDTTD58Z87;21/09/2025;R$ 28,74;Esportiva;Estrela;App
4PBYWXPDUUM;24/09/2025;R$ 46,35;Esportiva;Estrela;App
XUSPUXHZ2B3;24/04/2025;R$ 33,87;Esportiva;Superbet;App
W54HG4W2HM4;24/05/2025;R$ 165,34;Esportiva;Superbet;App
4HWMPL6SS5X;22/11/2025;R$ 142,59;Esportiva;Sportingbet;App
PF538VHVHD2;15/03/2025;R$ 31,82;Poker;Betano;App
353QXFDZRNU;07/10/2025;R$ 75,29;Bingo;Estrela;Site
RV34KQ444XJ;13/11/2025;R$ 80,11;Esportiva;KTO;Site
M26E592E4JC;29/04/2025;R$ 42,46;Esportiva;Pixbet;App
4YBVACCCQAT;31/05/2025;R$ -16,07;Cassino;Pixbet;App
2H4EQRNZ8FP;05/07/2025;R$ 67,95;Esportiva;Bet365;App
LYYKGYCR6Y2;16/05/2025;R$ 25,42;Esportiva;Bet365;App
H6J5GK7PHR4;30/05/2025;R$ 29,47;Cassino;Superbet;App
PK7AGM88TKN;02/10/2025;R$ 114,15;Cassino;Superbet;App
AD8ZBEZ2HPD;10/12/2025;R$ 26,27;Cassino;Estrela;App
K8D95RXT7G8;16/05/2025;R$ 14,07;Esportiva;Sportingbet;App
N22FSGZWYSM;23/05/2025;R$ 42,00;Esportiva;Pixbet;App
4UWWR8CC8MK;09/12/2025;R$ 64,98;Esportiva;Bet365;App
EP7PKDBL3L4;12/12/2025;R$ 133,79;Esportiva;Bet365;Site
YRBZJW8MQKW;18/04/2025;R$ 55,65;Esportiva;Blaze;App
7E96NTEFNLU;12/11/2025;R$ 43,64;Esportiva;KTO;App
KSMBVNY8GTD;14/05/2025;R$ 19,57;Bingo;Bet365;Site
UM24S2V7MFM;13/08/2025;R$ 34,59;Esportiva;Superbet;App
W74YJ6UTFKM;07/10/2025;R$ 11,02;Esportiva;Blaze;Site
JZBQVEKLX94;22/03/2025;R$ 58,63;Poker;Bet365;App
FPHWEHX289Y;25/11/2025;R$ 116,35;Esportiva;Sportingbet;App
EZBH4JRPMCA;30/03/2025;R$ 7,78;Cassino;KTO;App
QPB84YH7FHC;12/08/2025;R$ 61,99;Esportiva;Estrela;App
2J9K95GK94P;22/04/2025;R$ 39,99;Esportiva;KTO;Site
SVA5BHC4X82;23/06/2025;R$ 26,31;Esportiva;Betano;App
Q3PE6RRG2RX;02/03/2025;R$ 24,27;Poker;Bet365;Site
RG3RQJJ6DM5;04/06/2025;R$ 60,34;Cassino;Betano;App
KK594HXP74C;11/10/2025;R$ 40,29;Esportiva;Blaze;App
69E6ZD9GK5T;20/09/2025;R$ 118,47;Esportiva;KTO;App
