cpf;dt_transacao;valor_aposta;modalidade;casa_aposta;canal
u3g.v5ud.6sy2;26-04-2025;54,63;Esportiva;Superbet;App
usk.gbxy.lrpq;2025-03-05;22,19;ESPORTIVA;Estrela;Site
7ab.glsy.j5k3;2025-07-07 00:00:00;19.32;cassino;Sportingbet;app
a9lvmn35fze;2025-05-08 00:00:00;307.52;esportiva;Sportingbet;app
bku.2sgp.3vg9;02-09-2025;-59,18;Poker;Bet365;app
AE3W-FBHD-J45;09/12/2025;21.57;Esportiva;KTO;app
nq4gbv5vzfm;2025-08-06;76,48;Poker;Superbet;App
qyg.77tw.ppgy;2025-06-03 00:00:00;26.53;ESPORTIVA;KTO;app
ylj.9j2p.7bu4;2025-10-07 00:00:00;50.00;poker;Bet365;App
4MU2-Z28G-WMF;03-12-2025;117.61;Cassino;Betano;app
RC8M-JCBG-ZJQ;2025-12-13 00:00:00;41.75;cassino;Bet365;App
xxy9zujtf9v;2025-07-20;18,92;esportiva;Estrela;site
dqp.lqep.f5tp;20/08/2025;62,91;Esportiva;Superbet;Site
wbqxns53z3c;2025-11-30;141.71;CASSINO;KTO;app
6ty.bcum.pvm9;2025-03-16 00:00:00;12,79;CASSINO;Betano;app
74h97cj2fz5;2025-06-26;22.64;esportiva;KTO;app
skk.vpdu.v4dq;19/11/2025;90.12;BINGO;Blaze;app
g97.e55k.9guy;17/03/2025;110.57;ESPORTIVA;Estrela;app
PMZE-R6ZG-H7U;18/10/2025;58.92;esportiva;Estrela;Site
8aw.lrfx.4pyl;2025-09-23;24,20;esportiva;Betano;site
3pyu9b24asy;2025-10-16;36.73;Poker;Betano;App
72j.g9zb.kgvl;17-10-2025;13.30;Poker;Betano;site
73s95dxaqxj;13-11-2025;66.92;Esportiva;Sportingbet;site
gsp.aeh2.8bhf;13-04-2025;19.66;Esportiva;Blaze;App
V9Q2-AWBP-K3J;2025-09-01;82,87;Esportiva;Blaze;App
BHKX-VUMK-E42;10/11/2025;19.95;Bingo;Bet365;site
jmr.e82m.yycp;29/04/2025;123.45;POKER;KTO;App
 74LD-SPEN-7E6;2025-12-02;R$ 44,88;Poker;Superbet;App
XHKU-AYQS-Z27;2025-07-24;23.92;Cassino;Estrela;app
3qx.7egf.t9yu;2025-07-29;20.10;cassino;KTO;App
4vz.jlgv.mk9x;2025-05-06;16.83;Esportiva;KTO;app
ura3jkkjg88;2025-11-24 00:00:00;41.37;Esportiva;KTO;App
S224-NT4B-VNL;11-07-2025;104.71;Cassino;Pixbet;app
k4a.ehmr.fl6h;07-06-2025;185.24;poker;KTO;app
KVKY-BCZV-B6A;2025-08-02;-60.69;CASSINO;Blaze;App
HGND-TH8Z-EP9;12-06-2025;41.39;Bingo;Pixbet;site
h4gdgpfuvy7;15-03-2025;81.15;Esportiva;Superbet;App
5la.24te.dkhu;2025-06-06 00:00:00;40.30;Esportiva;Blaze;App
le2.wqvk.vwql;2025-10-06 00:00:00;11.81;Esportiva;Pixbet;App
u8ve6jvr4fm;15/10/2025;77.16;ESPORTIVA;Estrela;App
39q.ywzd.uugn;14-11-2025;10.65;Cassino;Betano;App
kfc3ywwpqvs;2025-05-25 00:00:00;32.78;Bingo;Pixbet;App
mc5.khyd.gsd7;2025-04-16;122,15;Poker;Sportingbet;app
X8MD-SVNV-2U3;2025-04-26;29,88;ESPORTIVA;Blaze;site
885L-35GJ-23W;15-04-2025;23.80;esportiva;Blaze;App
ee7.e7je.sdjd;2025-10-31 00:00:00;23,72;CASSINO;Superbet;app
l5h.ajdw.fw86;17/09/2025;47.40;Poker;Blaze;App
a2q.pp9s.nl4z;14-10-2025;62.06;esportiva;Estrela;app
u88.wbq6.mkjx;2025-08-05 00:00:00;40,74;poker;Blaze;site
xsx.pdbb.tpjv;06/05/2025;68.04;Esportiva;Superbet;site
j8x.xl3x.l2g3;2025-11-26 00:00:00;33.56;cassino;KTO;App
hsemkgtpq5m;2025-10-09 00:00:00;82,33;esportiva;Pixbet;app
elalp8pt5el;2025-08-10 00:00:00;R$ 198,17;Cassino;Estrela;app
87e.q6et.ppjw;2025-11-11 00:00:00;83.56;CASSINO;KTO;app
3cru5gm3nl9;2025-06-24;37,13;esportiva;Estrela;App
l5t3mtrbqr7;2025-04-08;22.81;cassino;Superbet;App
KM2U-LEZ4-T3J;2025-10-03;65.75;esportiva;Blaze;App
ECEY-YJNM-AH2;29/06/2025;62,24;Esportiva;Sportingbet;Site
qq4.ljsv.ur7q;17-10-2025;113,79;esportiva;Blaze;App
cjg.6yp4.budg;2025-12-10;54.58;poker;Superbet;App
Z8G3-TNU2-63Y;2025-12-07 00:00:00;99.33;esportiva;Betano;App
88f3puq3937;2025-03-20;49,93;bingo;Blaze;app
ugx.5yxq.gznh;2025-05-02 00:00:00;29.17;CASSINO;Betano;Site
ubk.hl4u.6p2f;27/08/2025;75.20;poker;Betano;Site
fpr.xn89.8v66;05/12/2025;38.74;cassino;Sportingbet;site
aqyk5m6ht2b;2025-05-20 00:00:00;90.14;Bingo;Blaze;Site
dnc.fevs.sunp;14/07/2025;11.53;cassino;KTO;App
P6QP-8M2B-VZG;2025-09-18 00:00:00;30.05;Esportiva;Superbet;app
YNLA-2A3J-EKV;2025-05-14 00:00:00;17.28;CASSINO;Superbet;app
m6c.jesz.3nwc;04-09-2025;32,76;CASSINO;Superbet;site
4hw.mpl6.ss5x;06-08-2025;77.50;cassino;Betano;App
jhm.kfxu.eb7y;05-06-2025;16.26;Cassino;Pixbet;App
N4UH-9WF3-YCX;2025-08-28;R$ 79,95;Cassino;Superbet;Site
c75pdmkb8ux;2025-05-28 00:00:00;126.71;poker;Pixbet;app
XAXX-ZMK6-9E3;21-07-2025;24.63;esportiva;Estrela;site
a8c.ap3g.vl9r;2025-10-11 00:00:00;60,89;Esportiva;KTO;App
nvufkq22peb;2025-09-10;35.30;Esportiva;Pixbet;App
bpy8nre2wun;2025-06-15 00:00:00;23.27;ESPORTIVA;Bet365;App
Z3MT-GV9W-PB5;2025-03-26 00:00:00;19,29;esportiva;Betano;Site
hvr.nyyy.ryl5;01/11/2025;37.29;esportiva;Sportingbet;App
h2h.5trb.kezr;2025-12-02 00:00:00;64,04;cassino;Estrela;app
YG8E-YHBY-SW8;29/07/2025;144,02;Cassino;Estrela;app
esu5f7j8sju;14/12/2025;R$ 87,62;cassino;Bet365;site
5XDY-8AB3-KB8;2025-10-31 00:00:00;65,10;Cassino;Sportingbet;app
725.5cld.xct8;31-07-2025;-14.76;esportiva;Sportingbet;App
 E2BH-GX4G-T4P;29/04/2025;38.51;Esportiva;Sportingbet;App
ma6.58c9.mghu;10-08-2025;66.61;Esportiva;Superbet;App
awa.pfmx.5hn6;2025-11-01 00:00:00;90.39;Esportiva;Estrela;Site
f63.yu9w.aexw;04/03/2025;63.67;CASSINO;KTO;app
zhf.n5mg.kjtx;2025-08-31;66.74;POKER;Blaze;App
qpy.xzaq.l8pb;22/07/2025;22,54;esportiva;KTO;app
agehhvkvf7k;04/09/2025;23,56;esportiva;KTO;App
2zp.vhsq.wcuw;2025-08-06;22.10;Cassino;Blaze;site
586.f3dm.3xvr;06/07/2025;22.59;poker;Bet365;App
6DV8-Q36C-5MV;02/08/2025;75.94;Poker;Betano;App
 2xm.3nlj.xvhl;2025-05-16;R$ 39,45;esportiva;KTO;App
4b8gkqrbsw5;2025-11-28 00:00:00;62.27;Esportiva;Pixbet;site
npbztnms6np;2025-05-01 00:00:00;16,45;ESPORTIVA;Betano;app
xvs.rbjc.js54;2025-10-11;54.51;Esportiva;Sportingbet;app
gr7.ees4.fbkg;2025-09-27 00:00:00;43,40;esportiva;KTO;Site
cxj.43vu.mbua;2025-04-05 00:00:00;32.02;Esportiva;Estrela;App
8skeemrfgbf;2025-12-05;50,80;ESPORTIVA;Superbet;app
QNLS-UUVX-WDC;2025-06-20 00:00:00;22.00;Esportiva;Sportingbet;Site
4jy.qnwt.smsx;2025-03-19 00:00:00;43.09;Esportiva;Betano;App
tld6syvvu2l;06-12-2025;37.76;bingo;KTO;App
7WWF-TRNH-V3Y;2025-09-01;17.41;Esportiva;Pixbet;App
vg2.8uvx.ry9l;10-07-2025;5.94;ESPORTIVA;Pixbet;App
2EYU-RN93-F9E;09-11-2025;162.75;Esportiva;Superbet;app
 AAF2-3Z58-5DS;2025-08-29 00:00:00;63,14;Esportiva;Estrela;App
s83.auls.pu2h;2025-04-16 00:00:00;10.37;Esportiva;Pixbet;Site
sp5.86jz.tx4q;12/10/2025;28.48;esportiva;Estrela;App
FYCW-FC9S-G6P;07/06/2025;42.85;Bingo;KTO;App
pvp.pbr7.53ce;2025-10-28 00:00:00;56.50;Cassino;KTO;App
nga.9qye.jwtl;2025-08-20;127.19;cassino;Blaze;site
HTNJ-H2WD-26J;2025-04-25 00:00:00;26,73;Cassino;Bet365;App
89VB-7RA3-BMC;2025-03-03;110,10;Poker;Blaze;App
ad8.zbez.2hpd;2025-12-07 00:00:00;167.69;CASSINO;Bet365;Site
4st.u2qb.zjdr;2025-12-06;31.93;Esportiva;Sportingbet;site
 6YH3-4MCQ-9L7;06/11/2025;101.73;Esportiva;Estrela;App
fsf.4xnp.nr7j;08/05/2025;R$ 42,53;Poker;Estrela;app
 9ayqhl9ksxj;09/11/2025;26,69;POKER;Betano;site
s2s.3rf6.ypzj;2025-06-18 00:00:00;R$ 49,53;esportiva;Superbet;app
l5t.3mtr.bqr7;2025-11-28;40.61;Poker;KTO;site
u5q.qcsr.w5ub;2025-06-11 00:00:00;38.67;ESPORTIVA;Estrela;App
gr7ees4fbkg;2025-10-26;35.44;Esportiva;KTO;App
qsw.2sma.tyc4;11/04/2025;R$ 244,29;esportiva;Sportingbet;app
uza.m98q.u4mw;04/06/2025;41.20;Esportiva;KTO;App
mwbkkq92p9m;11-10-2025;70.14;esportiva;KTO;app
UF2F-F7YR-B7N;25/04/2025;38,85;esportiva;KTO;site
2S7F-DXJY-NF9;2025-06-15 00:00:00;23.22;Cassino;KTO;site
JRAA-CCBH-4VA;2025-04-20 00:00:00;18.29;ESPORTIVA;Pixbet;Site
rlbnujgsazx;2025-05-12;63,30;ESPORTIVA;KTO;App
 r5a25eyqluw;2025-11-28;63.72;esportiva;Sportingbet;app
xflya2dedza;15/12/2025;37,38;Esportiva;Superbet;App
vllt3dxsrpr;2025-08-21 00:00:00;143,38;ESPORTIVA;Estrela;app
ke5.zz6y.a4by;2025-06-06 00:00:00;67.85;cassino;Sportingbet;Site
56g7m3a83g6;18/10/2025;10.97;poker;KTO;App
z2nqmrbf3l7;28-09-2025;-20,34;CASSINO;KTO;site
f34s36zynk5;2025-09-29;21,87;ESPORTIVA;KTO;App
9RGV-R5KC-RQ8;2025-08-10;60,83;ESPORTIVA;Bet365;Site
7wl.pzzq.kxxv;2025-03-18 00:00:00;134.46;ESPORTIVA;KTO;Site
BT52-TZ5S-5QJ;2025-11-19;32.52;Bingo;KTO;App
XQ6R-UZ76-9PP;18/05/2025;0.00;CASSINO;Blaze;App
 79x7a7kmt2j;2025-05-02;91.18;Poker;KTO;App
NF69-N52R-CAJ;2025-08-13;80,70;CASSINO;Sportingbet;App
586.f3dm.3xvr;2025-03-13;37,36;BINGO;Blaze;Site
 pps.82fl.4wr6;2025-05-23;79.06;CASSINO;Bet365;Site
8YBE-5QDE-WPT;24-11-2025;R$ 19,47;Esportiva;Betano;site
k3r.a2fw.nj3r;12-05-2025;36.80;Cassino;Bet365;app
eppen9ym76e;2025-08-07;83.04;esportiva;Blaze;app
2tzsnxln4z5;2025-05-17;R$ 59,36;cassino;Blaze;App
wjr.3x8d.f27g;2025-08-17;97,69;ESPORTIVA;Sportingbet;app
4hk.r9hm.xxme;2025-12-07 00:00:00;50.62;poker;Bet365;App
mna.nuwa.rz2a;2025-04-16 00:00:00;51.26;Cassino;Pixbet;site
CF59-E6J9-9WG;2025-06-27 00:00:00;65.17;cassino;Sportingbet;app
KMKK-ZBRU-HBY;2025-08-17;93.49;esportiva;Estrela;App
nr7evuq2z69;03/08/2025;53.97;cassino;Estrela;app
 mw3.ddrl.dusd;2025-03-04 00:00:00;31.39;POKER;Pixbet;app
JXBA-3PZ7-SXQ;20/05/2025;21.26;Esportiva;Blaze;site
ytt5hjw397m;2025-05-04;90.13;cassino;Sportingbet;site
WZFA-9M8C-DUD;19/11/2025;94.87;ESPORTIVA;Betano;App
RF5C-7PHQ-47T;26/11/2025;23.80;Poker;Pixbet;site
2p5.75ad.znfw;2025-03-19;31.15;Cassino;KTO;Site
643B-5QV6-CJC;2025-09-05 00:00:00;37.81;Cassino;Superbet;app
FWX2-TZUJ-R74;14/12/2025;43,71;Cassino;Bet365;site
gbd.8dq8.f5n6;25/10/2025;33.19;esportiva;Bet365;app
tg5atv8fkah;28-06-2025;R$ 72,40;esportiva;Sportingbet;app
tmxe9fdl327;31/07/2025;71,82;CASSINO;Pixbet;app
epj.65tg.kckf;2025-04-08 00:00:00;75.75;Bingo;Estrela;Site
JRWH-4FR7-7W6;15/07/2025;54.54;ESPORTIVA;Pixbet;Site
wd2twq696jf;25/03/2025;107.92;Esportiva;Blaze;app
6k5.9ex6.6eel;2025-03-19;198,85;ESPORTIVA;Superbet;App
5qx.zgtk.f63f;2025-11-30 00:00:00;56.75;POKER;Estrela;app
hnl.zmn8.u7y6;02/08/2025;R$ 50,76;cassino;Pixbet;app
fv5.ebv8.clqc;30/09/2025;R$ 38,16;esportiva;KTO;App
yg8.eyhb.ysw8;2025-04-27 00:00:00;72.43;Esportiva;Estrela;app
krcrh7eqfqr;2025-11-17 00:00:00;82.92;Esportiva;Pixbet;site
62jv42xlz6d;2025-03-31 00:00:00;38.70;esportiva;Superbet;app
 aqv.mnhw.scms;2025-05-30 00:00:00;54,87;esportiva;KTO;app
7rhl6ew3rzh;25/08/2025;161.49;bingo;Betano;app
ay7.brrv.plq5;2025-07-20;26.69;Esportiva;Pixbet;app
74NZ-M35K-MWQ;2025-12-14 00:00:00;15.85;bingo;Bet365;app
8b845ycr98m;2025-08-13;82.29;poker;Bet365;app
VLQY-3Z3F-38C;2025-04-10;21.21;Poker;Betano;App
jpn.9n53.8gps;2025-06-03;11.61;ESPORTIVA;Superbet;Site
hc5.u9gy.pvfm;2025-08-28;215.24;esportiva;Blaze;app
rhg.q6ls.xdhg;2025-06-19 00:00:00;47,42;ESPORTIVA;Blaze;App
cfpu8uppk6d;22/06/2025;58,46;ESPORTIVA;KTO;app
 5v6.3ve9.hhec;2025-08-27 00:00:00;26.34;Cassino;KTO;app
r5m.phpr.w2cr;17/05/2025;115,84;CASSINO;KTO;app
2KVF-4KDD-FZC;2025-05-30 00:00:00;47.22;Bingo;Sportingbet;App
CW4E-3SWB-PME;2025-09-13;R$ 43,00;BINGO;Estrela;Site
37uzu72d6kd;09/07/2025;15,25;CASSINO;Sportingbet;app
2QTJ-PRUS-8JZ;2025-06-01 00:00:00;79.57;Esportiva;Superbet;Site
d2u.zqq2.fhwj;26/08/2025;45.69;ESPORTIVA;Betano;app
6928-NDHF-2PP;2025-11-07;173.49;ESPORTIVA;Blaze;app
vlw.etre.36pr;19-10-2025;33,15;CASSINO;Sportingbet;site
3cl.bmjn.rca6;2025-05-21 00:00:00;22.68;POKER;Betano;app
8xk.hw93.ff88;26/08/2025;35.48;cassino;KTO;App
Q74A-YYZF-HEZ;2025-12-17 00:00:00;464.42;bingo;Estrela;Site
45jk5y4lp9d;07/03/2025;0.00;ESPORTIVA;Superbet;Site
7rhl6ew3rzh;2025-03-21 00:00:00;37.68;ESPORTIVA;Pixbet;App
FY5N-GS9S-QQZ;04/10/2025;36.69;Esportiva;Estrela;app
wjp.u84b.8y9m;2025-04-10 00:00:00;117.89;esportiva;Blaze;App
V999-JA4B-XB8;23/03/2025;22.85;CASSINO;Pixbet;app
S38Q-DK63-XCL;2025-07-01 00:00:00;7.06;Esportiva;KTO;Site
b9gceur5eve;2025-03-06 00:00:00;53.72;cassino;Bet365;app
4STU-2QBZ-JDR;2025-07-31;41.55;ESPORTIVA;Blaze;app
74l.dspe.n7e6;10/04/2025;77,38;cassino;Betano;site
sr55r359uvd;20/09/2025;80,58;Esportiva;Betano;app
7Y27-EF94-TD8;2025-07-19;12.90;ESPORTIVA;Sportingbet;Site
6dz.5vt4.3sze;2025-10-21 00:00:00;15,56;esportiva;Bet365;app
w69xgs2cxqu;16/05/2025;101.21;CASSINO;Estrela;app
2km.lw2e.43vh;2025-11-13;78.03;cassino;Blaze;App
xv3.x94u.amep;01-08-2025;139.02;Cassino;Blaze;site
8RY9-GF3L-FGY;20-06-2025;102.33;Cassino;KTO;App
nlf.9l8s.8t84;2025-09-05 00:00:00;38.94;esportiva;KTO;App
f7r2lluydn7;2025-04-10 00:00:00;20.70;Esportiva;Betano;site
ZHFN-5MGK-JTX;22/10/2025;210.10;Cassino;Betano;Site
D7RD-V8VJ-LJT;29-05-2025;30.24;Poker;Estrela;App
c8z.jbun.s654;11/03/2025;30,31;POKER;KTO;app
era.624z.cx3w;2025-04-18 00:00:00;73.19;ESPORTIVA;KTO;App
nvb.tnuf.zrjb;22-06-2025;48.18;Bingo;Betano;App
3ue.222r.bcma;2025-07-17;48.10;CASSINO;Blaze;site
pyn4d5hplkk;25/07/2025;32.96;Cassino;Bet365;App
 ADEQ-VH5K-KU5;18-12-2025;R$ 187,49;POKER;KTO;Site
yef.xeuc.p63f;2025-03-02;35.08;CASSINO;Sportingbet;app
dretwr2jtjs;28/11/2025;19.84;Poker;KTO;app
b94.zn34.vpd7;16/05/2025;18.98;Poker;Estrela;App
kug.5zl4.r85n;2025-04-26;62,81;esportiva;Superbet;Site
gcg2axqaj5p;2025-05-05 00:00:00;25,64;BINGO;Estrela;app
agehhvkvf7k;2025-11-26 00:00:00;37.52;Esportiva;Superbet;app
83cjf679h4l;11-11-2025;47.82;esportiva;Betano;app
prs.mvvx.qxfp;15/04/2025;103.82;cassino;Betano;app
ZJDF-8X9A-V3X;06-04-2025;24.70;Cassino;Pixbet;App
yt5.zzu4.9kge;17/09/2025;270.10;bingo;Pixbet;site
 ZS77-E33D-HH2;2025-05-02 00:00:00;41,84;Esportiva;Sportingbet;App
e2l.zadj.kdxc;04/10/2025;34.93;Cassino;Blaze;app
ar6ldnscrx8;2025-11-16 00:00:00;54.07;Esportiva;Estrela;App
hyk.f745.95ng;2025-08-26 00:00:00;R$ 20,34;Esportiva;Pixbet;app
zeh.uuvl.6wtz;2025-09-24 00:00:00;131.73;cassino;Sportingbet;App
5kd.pl8w.82yd;27-09-2025;103.57;cassino;Betano;Site
jra.accb.h4va;2025-03-24 00:00:00;336.88;POKER;Estrela;App
ezy.e3xb.v584;2025-08-14 00:00:00;27.89;cassino;Betano;app
3JQN-6X73-NP5;2025-03-17 00:00:00;117,20;Esportiva;Blaze;app
dj8.gw36.myrd;2025-04-27 00:00:00;81.05;BINGO;Bet365;app
efeyk6rxs6e;2025-03-24 00:00:00;254.48;poker;Betano;App
R4H7-5T8G-U8T;2025-04-12;81.16;ESPORTIVA;Superbet;App
gn7.l6af.242r;2025-04-05;123.42;POKER;Estrela;App
znzfscgc4by;2025-06-12 00:00:00;89,62;Esportiva;Pixbet;App
hf2.klqf.hg8v;2025-11-10;R$ 83,68;Esportiva;Blaze;App
v9qb78p5han;15/09/2025;43.78;esportiva;Estrela;App
EVV2-YTYV-7AF;17/05/2025;80.18;Esportiva;Estrela;site
x87.yrqc.edgn;2025-09-06 00:00:00;9.07;Bingo;Pixbet;site
gmd.b3x2.mr5y;15-10-2025;11.09;Cassino;KTO;App
 zek.lsss.y9at;2025-11-18 00:00:00;19.25;BINGO;Superbet;App
XJM5-VYGM-JWS;06/04/2025;R$ 25,88;Bingo;Pixbet;app
DXVV-M93L-CUH;28/04/2025;41,78;Poker;Estrela;App
lgpbqwcbmxg;2025-08-13 00:00:00;9.70;Bingo;Pixbet;Site
nrzf38tkjr8;2025-05-26 00:00:00;32,06;cassino;Superbet;site
k9a.sypa.x83c;2025-07-23;21,68;Poker;Sportingbet;app
A7NV-2NFN-MMW;2025-09-09;44,50;cassino;Sportingbet;App
u3n.36cq.hxpk;2025-06-21 00:00:00;17.94;CASSINO;Estrela;app
kf5.wbjb.nbed;2025-10-11 00:00:00;53.94;Esportiva;Bet365;site
qyg.ztew.fska;2025-09-09 00:00:00;52.68;Esportiva;KTO;app
vm8.58hk.scvh;13-09-2025;R$ 77,18;Esportiva;Superbet;app
tgp.b8r2.y3pp;2025-07-14;48.41;Esportiva;Estrela;app
maw.7a89.nyhb;2025-12-01 00:00:00;30.99;Esportiva;KTO;App
pmfm8p98nny;07/09/2025;41.29;esportiva;Superbet;app
g5d.m4eg.xy3n;08/07/2025;41.01;Bingo;KTO;App
ACLM-JDG4-CHK;2025-12-09 00:00:00;37,54;bingo;Pixbet;app
nkg.jf4x.x6zl;02/07/2025;24.20;ESPORTIVA;Sportingbet;App
ht6.gvzw.wzhd;2025-03-13 00:00:00;15,60;Esportiva;Estrela;app
z34.zjdv.ffxv;18/05/2025;17.12;Esportiva;Sportingbet;app
QBX6-U4W3-L65;01-12-2025;51.21;Bingo;Bet365;App
2fg.2gea.rwz6;20/09/2025;33.23;Esportiva;KTO;App
z68hplx46cs;19/04/2025;36,94;Cassino;KTO;app
D33B-VJ6S-KVH;03/12/2025;43.75;CASSINO;Superbet;App
7e9.6nte.fnlu;2025-06-09 00:00:00;30,45;esportiva;Estrela;app
7WLP-ZZQK-XXV;2025-09-29 00:00:00;47,74;esportiva;Estrela;Site
94v.qahq.x82f;2025-11-09;43,73;cassino;Betano;app
2nl.ghhp.rl9c;2025-05-09 00:00:00;102.67;Poker;KTO;site
76Q2-B7H8-A7S;2025-07-14;R$ 25,81;ESPORTIVA;Pixbet;Site
7HYJ-R78N-2W3;2025-10-31 00:00:00;175,64;cassino;Blaze;site
w3w.a48y.aslw;2025-06-09;88,09;cassino;Superbet;App
pqm3gp9kptx;19/03/2025;125,50;POKER;Bet365;Site
 bn2.kwsu.3drf;2025-11-23;167.24;ESPORTIVA;Betano;app
9w3km6mm632;2025-08-13;17.75;Esportiva;Blaze;site
gr7.ees4.fbkg;2025-09-02;65,22;ESPORTIVA;KTO;App
CNQP-2LMS-EHW;2025-06-07;105,55;cassino;Estrela;app
zcd.d6s9.t7sf;2025-10-06 00:00:00;64.46;esportiva;KTO;app
c6l.qn7m.xxtt;21/05/2025;25,87;Cassino;Blaze;App
hhz.5lqy.zak5;21-06-2025;25.94;Esportiva;Pixbet;App
l7w.2kmc.npsy;2025-06-01 00:00:00;R$ 248,18;CASSINO;Sportingbet;app
wsbf6cmajh3;12/07/2025;155,52;cassino;Estrela;App
CN4B-SS8S-MPG;18-11-2025;74.77;cassino;Bet365;App
fe4.gwdc.gskh;19/10/2025;14.38;Esportiva;Sportingbet;App
xfl.ya2d.edza;28/08/2025;112.33;ESPORTIVA;Bet365;App
5ZXA-WSVP-SL2;11/03/2025;33,42;Esportiva;Estrela;site
RVET-B8XT-DWC;2025-09-21 00:00:00;15.61;Esportiva;Betano;Site
H7SZ-6UBB-ASA;2025-06-11;84,99;esportiva;Sportingbet;app
 ur9ze8psmgd;2025-03-09 00:00:00;30,41;ESPORTIVA;Estrela;app
5fadsjralpp;2025-12-06;23.02;esportiva;Pixbet;app
kc6.4fym.p54g;07/06/2025;71,00;Cassino;Betano;app
kes4t399lhr;2025-08-02 00:00:00;50.88;esportiva;KTO;App
p6q.p8m2.bvzg;14-05-2025;155,15;esportiva;Pixbet;app
PZ74-K4PA-24L;2025-11-14;128.21;esportiva;Sportingbet;site
355zdbjlf8d;08/07/2025;228.88;esportiva;Sportingbet;app
mdvckabnzfx;2025-03-06 00:00:00;37.89;CASSINO;Superbet;app
l3k.6tv6.apl3;29-07-2025;231.57;poker;Superbet;app
 q6t.xxzr.np8d;13-06-2025;26.40;cassino;Blaze;App
DVYV-ABX5-FBN;18-05-2025;62.89;esportiva;Betano;app
k8j.p5s2.azf6;14/04/2025;50,30;Cassino;Betano;app
cjg.6yp4.budg;2025-07-10 00:00:00;135,45;Cassino;Pixbet;site
RHGQ-6LSX-DHG;19/12/2025;R$ 13,92;Bingo;Blaze;App
up6.qbww.8efb;2025-08-26;87.62;ESPORTIVA;Blaze;site
aqk.dlut.w4n6;2025-05-02 00:00:00;-62.10;Esportiva;Pixbet;app
N7TN-KXC6-5MR;2025-11-16;33,84;cassino;Estrela;App
qpfxrxj3zpn;2025-05-02 00:00:00;22.07;esportiva;Estrela;App
dqplqepf5tp;07-04-2025;41.76;CASSINO;Sportingbet;app
3lvtf2vg2v5;2025-11-04 00:00:00;275.60;CASSINO;Betano;app
cjg6yp4budg;2025-12-09 00:00:00;30.77;Bingo;KTO;app
26r47tga2te;26/08/2025;37,45;Cassino;KTO;app
gh75bhh27dx;31/05/2025;28.43;bingo;KTO;App
RVGC-9BBD-TJH;2025-07-30 00:00:00;66.74;ESPORTIVA;Bet365;app
g95.naqx.7rv7;2025-04-04;26.78;Esportiva;Pixbet;site
97JQ-WAZD-ZNX;2025-08-18 00:00:00;167.64;esportiva;Sportingbet;Site
eba.yaz9.4335;2025-08-29 00:00:00;93,93;ESPORTIVA;Sportingbet;App
le2.wqvk.vwql;2025-07-18 00:00:00;27.25;Cassino;Bet365;site
fe8k3efgggk;2025-08-24;13,43;esportiva;Superbet;site
8LU7-N6RE-FEB;2025-07-12 00:00:00;199,64;Cassino;Superbet;App
353.qxfd.zrnu;2025-10-29;56.41;esportiva;Pixbet;app
uyxct23v6un;2025-09-17 00:00:00;61.45;esportiva;Blaze;App
g5uaeqhdmgc;2025-04-16 00:00:00;19.35;Cassino;Betano;app
epnw7vcebl7;2025-12-08 00:00:00;75.36;ESPORTIVA;KTO;app
DCE8-XBTL-5GW;2025-08-31;235.64;Esportiva;Bet365;App
k5s.kytg.4dym;2025-09-28;15.64;Cassino;KTO;app
9qf.vl8k.tthr;12/11/2025;61.62;Cassino;Betano;app
nwhg4ubm9w5;2025-07-08 00:00:00;52.28;Esportiva;Pixbet;site
zvc.ucyg.vh55;22-09-2025;73.69;esportiva;Sportingbet;App
33FU-76GA-8X3;2025-06-06;32.05;Esportiva;KTO;site
fly.57up.pbqs;2025-06-17 00:00:00;12,42;Cassino;Betano;app
gcjcgc2us3p;2025-09-01;122.47;CASSINO;Pixbet;Site
gyq.5lmx.latb;2025-05-21 00:00:00;44.77;Esportiva;Betano;site
xmbsmawqcct;2025-05-04 00:00:00;10.20;Poker;Blaze;site
G3PK-JCM7-U24;27-08-2025;25.72;ESPORTIVA;Superbet;App
AVNR-VPDU-TGZ;2025-11-09;75.50;poker;Estrela;app
LF9Y-EVZ3-WU5;2025-08-12 00:00:00;79.74;ESPORTIVA;Estrela;App
p8ym9rhemaf;11-11-2025;39,53;Cassino;Superbet;App
a2q.8z3x.pw2u;2025-03-07 00:00:00;3.85;BINGO;KTO;Site
YSVA-XZ5G-22T;2025-05-17;34.08;Cassino;Superbet;app
tvdd2ld7pxv;2025-12-08 00:00:00;150.72;poker;Estrela;App
98dye2s5g77;2025-11-16;-122.25;CASSINO;Pixbet;app
vaf.rm9d.at8a;2025-11-29;19.00;POKER;Betano;App
94CB-XKLT-QEM;2025-10-25 00:00:00;57,59;Esportiva;Superbet;App
3PYU-9B24-ASY;14/06/2025;20.25;cassino;Betano;app
kl9pbz3met6;12-03-2025;44.55;esportiva;KTO;app
P7AD-WT2F-PM8;2025-03-11;37.91;Poker;Blaze;app
e6r.8l2f.uchu;2025-11-24;205.02;cassino;Sportingbet;site
cya.p9k7.dbd9;10/03/2025;63,99;esportiva;Estrela;site
5ft.evxa.8jqj;2025-06-15 00:00:00;52.17;Poker;Superbet;app
 BZ9S-LTY7-DXH;2025-09-02 00:00:00;33.40;ESPORTIVA;Pixbet;site
